student_id,grade,track,city_tier,parent_involvement,plan_type,monthly_fee_try,enrollment_date,tenure_months,program_adherence_rate,weekly_study_hours_planned,weekly_study_hours_actual,mentor_contact_freq_per_month,days_since_last_contact,message_response_time_hours,late_response_count_30d,trial_exam_count_total,trial_exam_avg_net,trial_exam_score_trend,missed_trial_exam_count,payment_delay_days_avg,support_ticket_count_90d,satisfaction_survey_score,days_to_next_exam,churn,weekly_study_hours_actual_missing,satisfaction_missing
STU101724,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,3 Aylık,5272.0,2025-11-08,9.5,0.633,17.4,13.1,4.6,29,22.1,2,10,24.7,-2.05,1,2.1,3,3.2,299,0,0,0
STU101804,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4619.0,2025-02-23,18.0,0.745,15.2,10.6,4.7,2,12.0,1,42,59.4,-0.22,0,0.2,1,3.9,302,0,0,0
STU101219,11. Sınıf,Sayısal,Tier 3,Yüksek,Yıllık,17136.0,2026-04-16,4.3,0.775,13.7,11.8,4.6,32,24.8,0,9,67.1,-0.98,2,0.1,0,5.0,666,0,0,0
STU101191,12. Sınıf,Sayısal,Tier 2,Düşük,Yıllık,15124.0,2026-07-01,1.8,0.598,23.9,15.3,3.0,3,5.5,1,3,42.3,-0.21,2,7.9,1,4.7,299,0,0,0
STU102754,Mezun,Sözel,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4974.0,2026-06-09,2.5,0.751,14.1,11.1,3.7,5,1.3,1,5,65.1,-0.6,1,1.3,0,5.0,301,1,0,0
STU102134,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1864.0,2026-04-25,4.0,0.397,11.2,4.6,5.9,2,6.9,2,8,67.9,0.56,0,7.6,0,3.0,297,0,0,0
STU101793,12. Sınıf,Eşit Ağırlık,Tier 3,Orta,3 Aylık,4587.0,2026-04-28,3.9,0.679,13.4,8.3,6.4,9,33.5,1,9,41.9,-3.0,1,9.7,2,5.0,298,1,0,0
STU102342,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Yıllık,19256.0,2026-06-25,2.0,0.672,17.6,12.5,4.2,12,15.8,3,5,42.3,2.55,0,2.7,0,1.6,300,0,0,0
STU103408,12. Sınıf,Dil,Tier 3,Yüksek,3 Aylık,4998.0,2026-02-05,6.6,0.817,14.7,12.6,6.4,18,16.8,2,13,54.3,1.84,0,8.0,1,4.6,301,0,0,0
STU101822,12. Sınıf,Sözel,Tier 2,Yüksek,3 Aylık,5298.0,2026-07-19,1.2,0.925,16.4,12.9,3.4,14,9.8,3,2,43.9,1.31,2,0.1,1,3.2,297,0,0,0
STU101863,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,3 Aylık,4999.0,2026-05-04,3.7,0.887,17.9,13.5,5.0,5,34.3,0,7,56.8,-1.25,1,1.6,1,3.9,301,0,0,0
STU103302,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4842.0,2026-03-16,5.3,0.795,12.9,12.5,4.7,0,12.9,3,12,47.2,0.77,0,5.6,2,3.5,662,1,0,1
STU100090,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,3 Aylık,4781.0,2025-10-03,10.7,0.527,13.1,8.1,7.0,22,8.2,2,17,51.8,2.42,4,3.6,2,3.5,662,0,0,1
STU100045,Mezun,Eşit Ağırlık,Tier 3,Yüksek,Yıllık,15661.0,2026-05-31,2.8,0.648,21.1,13.0,3.3,27,40.0,1,6,39.7,2.19,0,1.3,0,3.8,297,0,0,0
STU100379,12. Sınıf,Sayısal,Tier 3,Yüksek,Aylık,1709.0,2026-04-06,4.6,0.669,16.8,13.4,5.6,29,13.6,0,10,56.2,0.81,1,1.9,0,2.8,301,0,0,0
STU103275,Mezun,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1792.0,2026-08-06,0.6,0.8,13.8,11.6,6.1,12,12.4,2,2,29.8,-0.62,2,10.6,0,3.6,300,0,0,1
STU100851,11. Sınıf,Sayısal,Tier 3,Yüksek,Yıllık,17461.0,2026-03-01,5.8,0.853,16.0,13.0,4.6,14,23.5,0,12,45.9,-1.76,3,6.0,0,4.2,666,1,0,0
STU100616,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1875.0,2026-04-22,4.1,0.651,18.2,14.1,4.8,13,19.2,3,10,45.2,2.19,1,0.9,0,4.5,298,1,0,0
STU100421,11. Sınıf,Sözel,Tier 3,Yüksek,Aylık,1887.0,2026-03-22,5.1,0.772,16.4,12.2,4.3,8,30.2,3,8,69.8,3.7,2,7.8,0,2.1,665,0,0,0
STU100563,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1822.0,2026-01-11,7.4,0.704,20.2,14.2,4.2,3,6.7,2,16,56.0,-5.35,0,1.1,0,4.1,298,0,0,0
STU101407,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,3 Aylık,4570.0,2025-12-15,8.3,0.943,14.9,15.3,5.0,13,75.0,0,15,41.3,-0.73,4,2.5,3,3.8,667,0,0,0
STU100694,Mezun,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1779.0,2026-04-25,4.0,0.537,7.6,3.9,4.1,8,14.3,5,7,51.2,-0.4,4,2.1,1,4.3,302,0,0,0
STU103082,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,1738.0,2026-04-03,4.7,0.414,18.0,7.9,4.7,14,10.1,3,8,53.9,-2.22,0,3.9,0,3.0,302,1,0,0
STU102241,11. Sınıf,Eşit Ağırlık,Tier 2,Orta,3 Aylık,4493.0,2026-06-03,2.7,0.825,10.1,8.6,5.0,7,25.8,3,3,62.6,-3.12,1,1.3,1,3.1,667,0,0,0
STU103127,11. Sınıf,Eşit Ağırlık,Tier 2,Orta,Yıllık,17779.0,2026-03-19,5.2,0.898,10.4,9.9,4.4,2,4.9,0,8,68.6,-4.15,1,0.3,5,3.6,662,0,0,1
STU101091,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Aylık,1848.0,2026-08-09,0.5,0.903,14.7,11.4,4.5,8,29.2,2,1,23.9,-0.4,1,1.2,2,2.6,301,0,0,0
STU101303,11. Sınıf,Eşit Ağırlık,Tier 2,Düşük,3 Aylık,5213.0,2025-12-18,8.2,0.861,12.6,7.9,3.7,6,11.9,3,11,59.1,-0.14,2,11.3,0,2.8,664,0,0,0
STU103445,12. Sınıf,Sözel,Tier 2,Yüksek,Aylık,1920.0,2025-11-20,9.1,0.803,16.0,12.2,4.6,7,7.5,1,20,65.6,2.88,1,6.5,2,3.6,302,0,0,1
STU101268,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,3 Aylık,5165.0,2026-08-06,0.6,0.899,13.5,11.8,4.2,12,26.4,3,1,53.0,-1.04,1,5.2,2,4.8,300,0,0,0
STU102359,11. Sınıf,Sayısal,Tier 2,Yüksek,Aylık,1946.0,2026-02-02,6.7,0.746,13.2,10.5,4.4,14,20.1,0,18,51.6,-1.82,1,0.8,0,3.6,667,1,0,1
STU102491,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Yıllık,16505.0,2026-03-19,5.2,0.543,14.7,9.3,3.2,7,27.8,1,11,48.7,2.01,2,7.9,2,3.6,299,0,0,1
STU100653,11. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,1766.0,2025-11-02,9.7,0.476,14.9,5.3,2.0,0,31.2,3,14,55.7,1.06,0,5.2,1,3.2,668,0,0,0
STU100078,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,1748.0,2026-06-25,2.0,0.248,19.8,5.5,3.5,7,9.6,2,2,74.5,0.31,2,1.2,0,4.0,297,0,0,0
STU103200,Mezun,Sayısal,Tier 3,Orta,3 Aylık,5042.0,2026-07-10,1.5,0.598,14.0,9.0,4.5,4,8.0,3,3,62.0,-2.43,1,3.3,2,3.8,299,0,0,0
STU100321,12. Sınıf,Eşit Ağırlık,Tier 3,Düşük,Aylık,1786.0,2026-01-26,6.9,0.448,12.1,5.3,1.8,15,16.4,5,12,57.3,0.38,3,1.3,1,3.2,300,0,0,0
STU101097,Mezun,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,4617.0,2026-02-08,6.5,0.765,17.6,12.2,5.1,25,8.5,2,13,45.3,1.53,1,2.8,2,3.5,302,1,0,1
STU100383,12. Sınıf,Eşit Ağırlık,Tier 3,Düşük,Aylık,1822.0,2025-09-11,11.4,0.844,14.4,14.1,3.2,2,38.3,4,23,61.6,-0.6,2,3.9,1,4.7,298,1,0,0
STU102934,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Yıllık,17784.0,2026-06-22,2.1,0.662,21.0,15.3,4.2,3,8.6,4,4,59.6,0.58,0,0.0,1,3.6,302,0,0,1
STU100016,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,1902.0,2026-06-28,1.9,0.834,19.9,9.0,3.3,2,5.5,1,4,43.6,2.07,2,4.9,0,2.4,300,0,1,0
STU101021,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1830.0,2026-03-16,5.3,0.527,13.5,6.9,2.0,2,16.0,2,13,74.7,-0.58,1,2.2,1,3.4,303,0,0,0
STU101513,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Yıllık,16615.0,2026-07-22,1.1,0.625,11.6,6.3,5.9,14,9.0,1,2,69.7,-1.43,0,1.9,2,1.1,298,0,0,0
STU102624,12. Sınıf,Sayısal,Tier 2,Yüksek,3 Aylık,5279.0,2026-02-23,6.0,0.687,12.4,9.0,4.6,10,5.0,0,14,34.2,-2.23,0,1.3,1,2.1,301,0,1,0
STU100809,Mezun,Eşit Ağırlık,Tier 2,Orta,Aylık,1753.0,2026-04-03,4.7,0.68,10.6,6.9,5.3,19,27.1,5,6,34.1,3.98,0,7.3,2,4.1,300,0,0,0
STU102668,12. Sınıf,Sayısal,Tier 3,Yüksek,Yıllık,16410.0,2026-01-30,6.8,0.736,13.5,10.2,3.0,12,12.2,2,17,44.4,0.27,1,1.0,1,4.2,301,1,0,0
STU103356,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,4803.0,2026-01-17,7.2,0.551,12.6,7.3,6.8,3,13.3,3,15,52.3,-0.43,1,1.9,2,3.5,299,0,0,1
STU102828,Mezun,Sayısal,Tier 3,Orta,3 Aylık,4499.0,2026-04-03,4.7,0.586,14.4,7.4,4.3,21,19.9,1,6,53.4,-0.69,3,6.9,0,2.7,298,1,0,0
STU100882,Mezun,Sayısal,Tier 3,Yüksek,Aylık,1837.0,2025-12-15,8.3,0.744,13.4,10.1,2.9,15,2.3,2,18,43.3,2.28,1,1.3,0,3.6,298,0,0,1
STU102061,11. Sınıf,Sayısal,Tier 3,Orta,Yıllık,15995.0,2026-07-01,1.8,0.843,13.2,11.5,1.5,8,78.9,1,3,51.7,0.44,1,0.0,0,3.3,662,0,0,0
STU102894,Mezun,Eşit Ağırlık,Tier 3,Yüksek,3 Aylık,5287.0,2025-09-21,11.1,0.557,12.9,7.9,3.8,70,15.8,2,22,51.7,3.28,1,1.3,2,3.2,299,1,0,0
STU100763,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,Aylık,1900.0,2025-11-17,9.2,0.521,13.4,6.3,3.1,7,25.8,0,10,30.2,2.08,1,5.9,1,5.0,664,0,0,0
STU101122,Mezun,Eşit Ağırlık,Tier 2,Orta,3 Aylık,5267.0,2026-06-03,2.7,0.629,20.3,12.3,3.8,41,8.2,0,6,33.6,0.77,1,2.2,0,3.4,303,0,0,0
STU100104,Mezun,Dil,Tier 2,Yüksek,Aylık,1728.0,2026-01-30,6.8,0.979,14.7,14.1,4.2,3,16.8,2,16,46.2,-0.57,0,4.8,2,2.9,299,0,0,0
STU101445,12. Sınıf,Sözel,Tier 2,Orta,Aylık,1701.0,2026-05-16,3.3,0.665,12.7,8.0,2.2,9,17.1,1,5,57.3,-3.67,1,4.5,2,3.6,299,0,0,1
STU100815,Mezun,Eşit Ağırlık,Tier 3,Düşük,Aylık,1772.0,2025-12-12,8.4,0.611,15.7,8.9,4.5,5,33.4,0,18,39.2,-0.15,2,3.9,4,3.9,302,0,0,0
STU102865,11. Sınıf,Sayısal,Tier 2,Düşük,Aylık,1557.0,2026-03-31,4.8,0.42,19.9,8.8,3.1,10,56.2,1,9,48.6,-0.32,1,3.6,1,3.6,666,1,0,1
STU101054,12. Sınıf,Sayısal,Tier 2,Orta,Yıllık,17221.0,2026-05-25,3.0,0.555,9.5,5.8,5.4,5,29.9,4,9,41.0,-1.45,1,2.5,2,3.5,301,0,0,0
STU101546,11. Sınıf,Sayısal,Tier 3,Yüksek,3 Aylık,4827.0,2026-01-20,7.1,0.736,15.0,10.9,3.1,24,20.8,0,14,64.8,-1.93,2,0.2,3,2.6,666,0,0,0
STU102158,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1645.0,2025-09-27,10.9,0.569,17.0,9.7,2.8,9,21.5,2,22,35.3,4.57,1,3.9,0,3.6,297,0,0,1
STU101708,Mezun,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1830.0,2026-03-13,5.4,0.639,13.2,7.7,5.2,9,34.5,5,10,66.1,-0.21,1,0.6,0,3.0,298,0,0,0
STU101908,Mezun,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1744.0,2026-02-14,6.3,0.364,13.3,4.2,2.6,47,5.6,2,11,38.4,1.55,1,16.3,3,1.0,302,1,0,0
STU103147,12. Sınıf,Sayısal,Tier 3,Yüksek,Aylık,1777.0,2026-07-13,1.4,0.675,15.9,11.0,6.2,5,14.2,1,3,60.6,0.12,3,2.9,2,3.6,299,0,0,1
STU101094,12. Sınıf,Sayısal,Tier 2,Orta,Aylık,1971.0,2026-05-19,3.2,0.705,15.0,9.1,3.4,1,30.0,1,7,21.3,3.07,0,7.8,1,3.8,298,0,0,0
STU100743,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Yıllık,16871.0,2026-02-14,6.3,0.717,16.2,11.8,3.0,6,17.8,0,12,60.0,2.07,4,5.7,1,3.6,667,0,0,1
STU100685,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Yüksek,Yıllık,16604.0,2026-06-22,2.1,0.728,13.3,11.0,4.2,7,5.4,2,4,57.3,-0.17,2,2.1,0,1.9,302,0,0,0
STU102531,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,3 Aylık,4939.0,2026-03-31,4.8,0.444,15.6,7.6,2.9,10,8.7,4,8,40.1,1.51,2,4.8,0,3.1,303,1,0,0
STU100663,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,Yıllık,17416.0,2026-01-02,7.7,0.99,12.1,12.7,5.6,6,10.0,3,17,51.3,-2.96,2,1.2,0,4.3,666,0,0,0
STU103060,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Yıllık,16719.0,2026-05-22,3.1,0.734,12.8,7.7,5.0,9,17.1,0,9,66.6,2.17,2,0.5,3,4.6,303,0,0,0
STU100591,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,Yıllık,16970.0,2026-06-09,2.5,0.757,16.8,11.0,3.3,9,64.7,2,4,53.1,-0.2,1,3.0,2,2.8,298,0,0,0
STU100657,12. Sınıf,Sayısal,Tier 2,Düşük,3 Aylık,5176.0,2026-07-16,1.3,0.849,17.3,15.3,4.5,86,9.8,1,2,36.6,1.63,1,1.0,3,4.5,303,1,0,0
STU103164,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1682.0,2025-08-06,12.6,0.826,10.8,8.9,4.1,27,2.6,1,22,60.3,1.95,0,6.3,0,2.9,299,1,0,0
STU102267,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Yıllık,16571.0,2026-03-22,5.1,0.635,15.3,9.2,3.0,30,23.1,2,11,30.7,-0.5,2,7.2,0,3.8,301,1,0,0
STU100342,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Yıllık,17305.0,2026-04-28,3.9,0.611,13.7,8.4,2.5,19,14.6,2,8,52.1,-1.25,0,8.2,3,3.6,299,0,0,0
STU101599,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Düşük,Aylık,1889.0,2025-10-30,9.8,0.769,11.7,8.7,3.7,10,21.4,3,11,60.6,1.83,2,2.4,3,3.5,663,0,0,0
STU102588,12. Sınıf,Sayısal,Tier 2,Düşük,3 Aylık,4857.0,2026-04-10,4.5,0.735,17.8,12.0,3.3,13,13.3,2,12,49.2,1.77,2,3.2,2,2.8,303,0,0,0
STU101207,12. Sınıf,Eşit Ağırlık,Tier 2,Düşük,Aylık,1640.0,2026-07-31,0.8,0.542,15.8,8.3,4.1,15,10.4,3,1,53.9,-0.89,0,7.9,1,4.6,300,1,0,0
STU100135,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,3 Aylık,5036.0,2026-01-17,7.2,0.71,12.3,8.5,3.0,4,21.2,4,12,39.2,-4.7,2,7.2,2,1.0,663,1,0,0
STU102765,Mezun,Sözel,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4713.0,2026-07-07,1.6,0.494,18.4,9.5,6.3,7,12.8,0,2,62.8,-1.39,1,4.2,1,3.5,302,0,0,1
STU102536,Mezun,Sözel,Tier 2,Orta,Yıllık,16718.0,2026-01-08,7.5,0.592,13.3,6.2,5.1,5,26.5,3,15,46.3,-1.25,3,4.2,0,2.6,300,0,0,0
STU100782,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,3 Aylık,4901.0,2026-04-22,4.1,0.869,15.7,15.4,3.3,3,9.6,2,7,45.8,2.94,2,7.4,0,2.9,303,0,0,0
STU101802,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Aylık,1776.0,2026-01-17,7.2,0.821,11.5,9.0,4.1,1,28.1,1,13,53.8,0.48,3,3.0,1,2.9,662,0,0,0
STU100462,Mezun,Eşit Ağırlık,Tier 2,Orta,Aylık,1834.0,2026-03-13,5.4,0.435,15.6,6.8,4.1,6,43.1,3,10,50.1,-1.34,2,5.6,2,3.7,300,1,0,0
STU100574,Mezun,Sayısal,Tier 2,Orta,Aylık,1702.0,2026-06-25,2.0,0.629,18.8,10.0,4.4,12,9.9,0,3,39.0,2.1,2,0.9,0,3.9,299,0,0,0
STU103225,Mezun,Sayısal,Tier 2,Yüksek,3 Aylık,4979.0,2026-06-15,2.3,0.807,13.8,12.5,3.8,8,58.1,0,4,40.8,3.15,1,0.1,0,3.7,300,0,0,0
STU102727,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1805.0,2026-07-07,1.6,0.659,12.3,7.8,3.1,21,35.6,4,3,55.0,3.84,2,16.7,1,4.4,664,0,0,0
STU101470,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1792.0,2026-01-23,7.0,0.854,17.4,14.0,4.9,6,20.4,0,15,37.7,-3.66,1,0.5,0,3.9,303,1,0,0
STU100938,Mezun,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1750.0,2026-05-25,3.0,0.892,17.3,13.8,3.7,33,13.4,0,6,35.8,-0.25,0,1.8,3,5.0,298,1,0,0
STU101645,12. Sınıf,Sözel,Tier 2,Orta,Aylık,2009.0,2026-03-04,5.7,0.624,16.9,11.7,4.4,44,6.8,2,15,83.7,0.99,3,2.3,0,2.6,299,1,0,0
STU101869,Mezun,Sayısal,Tier 2,Orta,3 Aylık,5327.0,2026-04-13,4.4,0.48,10.4,4.0,1.3,18,19.8,2,11,37.1,-5.08,6,0.2,1,4.4,301,1,0,0
STU100682,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,3 Aylık,5386.0,2026-04-28,3.9,0.579,14.5,8.5,3.8,9,16.2,1,7,50.1,0.45,2,0.7,2,4.3,668,0,0,0
STU100919,12. Sınıf,Eşit Ağırlık,Tier 2,Düşük,Aylık,1805.0,2026-05-16,3.3,0.492,11.2,5.5,5.4,12,23.0,1,6,39.7,-0.47,3,6.7,1,2.1,299,0,0,0
STU102358,Mezun,Eşit Ağırlık,Tier 3,Yüksek,3 Aylık,4881.0,2026-06-06,2.6,0.3,15.2,5.0,4.2,13,6.6,2,6,81.0,3.39,1,7.7,0,2.9,300,0,0,0
STU102635,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1746.0,2025-11-08,9.5,0.397,11.7,5.0,4.7,25,12.6,0,20,35.1,-7.31,0,0.5,0,3.6,299,0,0,1
STU102126,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Aylık,1752.0,2026-03-31,4.8,0.727,12.0,10.5,4.0,36,9.7,0,10,72.6,1.1,4,0.1,0,3.7,303,0,0,0
STU100422,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1793.0,2026-03-13,5.4,0.708,15.9,8.4,3.4,0,4.7,4,17,37.9,1.57,1,2.8,0,2.1,662,0,0,0
STU100643,11. Sınıf,Sayısal,Tier 3,Orta,3 Aylık,4850.0,2026-04-13,4.4,0.552,12.9,6.9,4.1,5,3.6,4,10,51.6,0.76,1,3.9,4,3.6,666,0,0,0
STU101735,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,1871.0,2026-07-19,1.2,0.869,14.6,13.5,1.8,1,44.7,2,2,54.2,1.05,2,0.2,2,2.4,302,0,0,0
STU102043,Mezun,Eşit Ağırlık,Tier 3,Orta,3 Aylık,4933.0,2026-04-16,4.3,0.842,13.5,12.6,5.2,1,17.4,0,9,62.8,0.27,2,1.4,1,3.5,303,0,0,0
STU100393,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,3 Aylık,4331.0,2026-05-19,3.2,0.469,15.8,9.4,5.6,15,29.2,4,5,54.0,-0.99,2,8.3,1,5.0,299,0,0,0
STU103035,12. Sınıf,Sayısal,Tier 2,Orta,Yıllık,16494.0,2026-04-16,4.3,0.577,16.0,9.3,4.5,12,12.7,3,10,35.1,1.8,2,14.0,3,2.0,297,0,0,0
STU102749,11. Sınıf,Sayısal,Tier 3,Orta,Aylık,1861.0,2026-07-25,1.0,0.792,9.5,7.6,3.3,9,22.9,1,2,47.9,-1.26,0,7.1,1,3.5,666,0,0,0
STU102813,11. Sınıf,Sayısal,Tier 2,Yüksek,Aylık,1758.0,2026-07-19,1.2,0.764,15.1,13.7,4.9,17,16.5,2,3,48.7,-0.4,2,1.4,0,4.1,665,0,0,0
STU100048,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,3 Aylık,5095.0,2026-03-04,5.7,0.584,14.0,8.0,4.6,42,9.0,2,16,36.8,-1.4,1,4.7,2,3.5,299,0,0,1
STU100497,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,3 Aylık,5307.0,2026-05-28,2.9,0.748,7.0,6.3,3.9,1,11.5,2,6,47.4,-2.73,6,7.9,0,4.2,301,1,0,0
STU102753,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1818.0,2025-05-28,14.9,0.676,13.6,9.6,5.8,0,5.7,0,30,55.1,-0.99,3,8.9,3,5.0,667,0,0,0
STU100461,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,3 Aylık,4673.0,2026-02-23,6.0,0.682,14.4,12.7,4.1,18,31.7,1,13,24.8,-4.34,3,7.0,4,3.3,668,1,0,0
STU101899,11. Sınıf,Sayısal,Tier 2,Yüksek,Aylık,1778.0,2025-04-18,16.2,0.494,9.8,4.2,3.6,15,37.5,1,38,63.1,-0.5,2,5.2,1,3.4,662,1,0,0
STU101820,Mezun,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1817.0,2026-03-01,5.8,0.775,14.5,10.7,5.5,8,17.2,1,11,55.7,0.07,1,0.1,1,3.4,297,0,0,0
STU101618,Mezun,Sayısal,Tier 3,Yüksek,Aylık,1939.0,2026-05-13,3.4,0.99,18.8,9.0,5.7,11,56.3,0,9,43.1,-1.61,2,2.4,3,4.1,298,0,1,0
STU103233,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Yüksek,Aylık,1832.0,2025-12-09,8.5,0.742,11.7,9.0,3.3,29,14.6,2,13,40.2,4.73,0,1.0,1,4.0,666,0,1,0
STU102372,12. Sınıf,Sayısal,Tier 2,Yüksek,3 Aylık,4721.0,2026-05-19,3.2,0.534,11.8,6.0,5.9,32,30.9,1,6,34.8,1.35,2,1.8,1,3.5,303,0,0,1
STU103398,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Yıllık,16781.0,2025-12-09,8.5,0.699,17.1,10.8,3.9,31,9.7,4,21,59.8,1.55,1,2.9,0,4.7,297,1,0,0
STU102073,Mezun,Sözel,Tier 2,Düşük,3 Aylık,5070.0,2026-06-06,2.6,0.913,16.1,12.8,1.8,12,10.6,0,6,48.6,0.34,3,3.1,2,4.0,300,0,0,0
STU100724,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Yıllık,16686.0,2026-07-16,1.3,0.408,11.9,4.9,3.6,32,10.3,5,2,59.6,0.55,2,2.5,1,3.7,668,1,0,0
STU102468,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,3 Aylık,5358.0,2025-11-24,9.0,0.691,17.5,10.1,3.1,3,11.2,2,11,63.8,0.45,1,0.3,5,3.2,303,0,0,0
STU102067,Mezun,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,5037.0,2026-06-06,2.6,0.557,17.0,10.4,4.3,18,32.9,3,6,18.8,3.37,1,6.2,1,2.4,300,0,0,0
STU100698,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1944.0,2026-06-19,2.2,0.721,9.6,7.5,4.3,7,17.2,3,5,40.8,-2.94,4,2.6,2,5.0,302,0,0,0
STU100868,11. Sınıf,Sayısal,Tier 3,Yüksek,3 Aylık,4996.0,2026-03-07,5.6,0.725,19.0,14.5,3.1,5,12.4,1,11,25.0,-1.65,3,2.3,2,4.6,663,0,0,0
STU100409,Mezun,Sözel,Tier 2,Düşük,Aylık,1729.0,2026-03-19,5.2,0.589,8.7,5.5,4.4,7,10.1,2,9,39.7,1.01,3,3.7,0,4.2,297,0,0,0
STU102777,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,3 Aylık,4967.0,2026-05-13,3.4,0.589,14.3,8.5,3.3,14,23.6,2,8,61.7,2.91,1,3.7,2,3.2,300,0,0,0
STU100943,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Düşük,3 Aylık,4797.0,2026-02-05,6.6,0.415,14.4,6.6,4.0,5,1.6,3,12,48.0,-1.37,1,7.6,2,3.5,300,0,0,1
STU102471,Mezun,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1798.0,2026-02-23,6.0,0.671,10.8,6.1,3.2,13,28.5,3,14,57.7,-0.93,3,14.9,3,3.6,297,1,0,1
STU101208,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,3 Aylık,4627.0,2026-05-10,3.5,0.534,13.8,7.4,5.1,0,28.9,3,5,18.8,-1.14,3,0.0,2,4.4,664,0,0,0
STU103334,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1803.0,2026-07-10,1.5,0.713,9.5,6.1,6.1,5,5.3,0,3,40.5,-4.1,0,1.1,0,4.7,302,0,0,0
